"Servidor","Protocolo","Data_Hora_Inicio","Data_Hora_Fim","Duracao"
"vsrv16","SSTP","2017-05-16 22:03:00","2017-05-16 22:11:00","8"
"vsrv8","SSTP","2017-05-16 21:35:00","2017-05-16 22:22:00","47"
"vsrv8","PPTP","2017-05-16 18:41:00","2017-05-16 22:26:00","225"
"vsrv16","PPTP","2017-05-16 22:37:00","2017-05-16 22:38:00","1"
"vsrv11","PPTP","2017-05-16 22:29:00","2017-05-16 23:02:00","33"
"vsrv16","PPTP","2017-05-16 22:11:00","2017-05-16 23:02:00","51"
"vsrv16","PPTP","2017-05-16 22:33:00","2017-05-16 23:25:00","52"
"vsrv8","PPTP","2017-05-16 21:47:00","2017-05-16 23:34:00","107"
"vsrv17","PPTP","2017-05-16 23:35:00","2017-05-16 23:35:00","0"
"vsrv11","SSTP","2017-05-16 23:30:00","2017-05-16 23:35:00","5"
"vsrv11","SOFTETHER","2017-05-16 23:05:00","2017-05-16 23:44:00","39"
"vsrv8","OPENVPN_L2","2017-05-16 21:45:00","2017-05-16 23:51:00","126"
"vsrv17","SSTP","2017-05-16 22:13:00","2017-05-17 00:15:00","122"
"vsrv17","SSTP","2017-05-17 00:15:00","2017-05-17 00:15:00","0"
"vsrv17","SSTP","2017-05-17 00:15:00","2017-05-17 00:16:00","1"
"vsrv16","SSTP","2017-05-16 23:02:00","2017-05-17 00:58:00","116"
"vsrv8","PPTP","2017-05-16 23:03:00","2017-05-17 01:36:00","153"
"vsrv16","PPTP","2017-05-17 01:46:00","2017-05-17 01:46:00","0"
"vsrv16","PPTP","2017-05-17 00:08:00","2017-05-17 02:00:00","112"
"vsrv8","PPTP","2017-05-17 02:02:00","2017-05-17 02:02:00","0"
"vsrv11","SOFTETHER","2017-05-17 02:44:00","2017-05-17 02:44:00","0"
"vsrv16","PPTP","2017-05-17 01:21:00","2017-05-17 03:44:00","143"
"vsrv16","SSTP","2017-05-16 22:44:00","2017-05-17 03:44:00","300"
"vsrv8","PPTP","2017-05-17 01:22:00","2017-05-17 05:25:00","243"
"vsrv11","SOFTETHER","2017-05-17 07:00:00","2017-05-17 07:25:00","25"
"vsrv11","SOFTETHER","2017-05-17 07:26:00","2017-05-17 07:31:00","5"
"vsrv16","PPTP","2017-05-17 08:20:00","2017-05-17 08:22:00","2"
"vsrv8","PPTP","2017-05-17 08:22:00","2017-05-17 09:02:00","40"
"vsrv8","OPENVPN_L2","2017-05-16 23:57:00","2017-05-17 09:11:00","554"
"vsrv17","PPTP","2017-05-17 09:14:00","2017-05-17 09:44:00","30"
"vsrv11","PPTP","2017-05-17 09:31:00","2017-05-17 09:54:00","23"
"vsrv17","SSTP","2017-05-17 09:12:00","2017-05-17 09:56:00","44"
"vsrv16","PPTP","2017-05-17 09:13:00","2017-05-17 09:56:00","43"
"vsrv8","SSTP","2017-05-17 09:22:00","2017-05-17 10:00:00","38"
"vsrv11","PPTP","2017-05-17 09:27:00","2017-05-17 10:07:00","40"
"vsrv11","PPTP","2017-05-17 10:02:00","2017-05-17 10:17:00","15"
"vsrv11","PPTP","2017-05-17 10:19:00","2017-05-17 10:25:00","6"
"vsrv16","SSTP","2017-05-17 08:58:00","2017-05-17 10:33:00","95"
"vsrv16","OPENVPN_L2","2017-05-17 10:34:00","2017-05-17 10:50:00","16"
"vsrv16","SSTP","2017-05-17 10:34:00","2017-05-17 10:53:00","19"
"vsrv17","SSTP","2017-05-17 10:53:00","2017-05-17 10:56:00","3"
"vsrv8","OPENVPN_L2","2017-05-17 11:13:00","2017-05-17 11:14:00","1"
"vsrv16","PPTP","2017-05-17 07:29:00","2017-05-17 11:29:00","240"
"vsrv8","PPTP","2017-05-17 11:35:00","2017-05-17 11:35:00","0"
"vsrv8","SSTP","2017-05-17 01:35:00","2017-05-17 11:39:00","604"
"vsrv17","SSTP","2017-05-17 11:41:00","2017-05-17 11:43:00","2"
"vsrv11","SOFTETHER","2017-05-17 09:53:00","2017-05-17 11:44:00","111"
"vsrv16","SSTP","2017-05-17 11:00:00","2017-05-17 11:52:00","52"
"vsrv16","OPENVPN_L2","2017-05-17 11:38:00","2017-05-17 12:16:00","38"
"vsrv17","PPTP","2017-05-17 12:24:00","2017-05-17 12:24:00","0"
"vsrv16","PPTP","2017-05-17 11:34:00","2017-05-17 12:39:00","65"
"vsrv16","PPTP","2017-05-17 12:44:00","2017-05-17 12:44:00","0"
"vsrv8","PPTP","2017-05-17 12:54:00","2017-05-17 12:54:00","0"
"vsrv8","PPTP","2017-05-17 13:18:00","2017-05-17 13:25:00","7"
"vsrv17","OPENVPN_L2","2017-05-17 13:15:00","2017-05-17 13:30:00","15"
"vsrv8","SSTP","2017-05-17 13:18:00","2017-05-17 13:58:00","40"
"vsrv8","OPENVPN_L2","2017-05-17 13:38:00","2017-05-17 14:04:00","26"
"vsrv8","SSTP","2017-05-17 14:11:00","2017-05-17 14:14:00","3"
"vsrv16","PPTP","2017-05-17 14:22:00","2017-05-17 14:22:00","0"
"vsrv17","PPTP","2017-05-17 14:23:00","2017-05-17 14:23:00","0"
"vsrv8","SSTP","2017-05-17 14:24:00","2017-05-17 14:24:00","0"
"vsrv17","PPTP","2017-05-17 14:25:00","2017-05-17 14:25:00","0"
"vsrv17","SSTP","2017-05-17 14:27:00","2017-05-17 14:27:00","0"
"vsrv17","SSTP","2017-05-17 14:28:00","2017-05-17 14:28:00","0"
"vsrv8","PPTP","2017-05-17 14:30:00","2017-05-17 14:30:00","0"
"vsrv8","PPTP","2017-05-17 14:31:00","2017-05-17 14:31:00","0"
"vsrv16","SSTP","2017-05-17 14:31:00","2017-05-17 14:31:00","0"
"vsrv17","SSTP","2017-05-17 14:33:00","2017-05-17 14:33:00","0"
"vsrv8","SSTP","2017-05-17 14:34:00","2017-05-17 14:34:00","0"
"vsrv17","SSTP","2017-05-17 14:36:00","2017-05-17 14:36:00","0"
"vsrv11","PPTP","2017-05-17 14:16:00","2017-05-17 14:36:00","20"
"vsrv8","OPENVPN_L2","2017-05-17 14:14:00","2017-05-17 14:38:00","24"
"vsrv8","PPTP","2017-05-17 14:38:00","2017-05-17 14:38:00","0"
"vsrv17","PPTP","2017-05-17 14:25:00","2017-05-17 14:39:00","14"
"vsrv16","SSTP","2017-05-17 14:27:00","2017-05-17 14:46:00","19"
"vsrv17","SSTP","2017-05-17 14:17:00","2017-05-17 14:55:00","38"
"vsrv17","SSTP","2017-05-17 14:15:00","2017-05-17 15:01:00","46"
"vsrv16","SSTP","2017-05-17 14:04:00","2017-05-17 15:05:00","61"
"vsrv16","SSTP","2017-05-17 15:16:00","2017-05-17 15:19:00","3"
"vsrv17","SSTP","2017-05-17 15:36:00","2017-05-17 15:39:00","3"
"vsrv8","SSTP","2017-05-17 15:40:00","2017-05-17 15:41:00","1"
"vsrv16","SSTP","2017-05-17 15:45:00","2017-05-17 15:54:00","9"
"vsrv16","SSTP","2017-05-17 14:14:00","2017-05-17 15:56:00","102"
"vsrv8","PPTP","2017-05-17 15:00:00","2017-05-17 15:57:00","57"
"vsrv8","PPTP","2017-05-17 15:56:00","2017-05-17 15:59:00","3"
"vsrv17","SSTP","2017-05-17 15:34:00","2017-05-17 15:59:00","25"
"vsrv8","SSTP","2017-05-17 15:41:00","2017-05-17 16:00:00","19"
"vsrv8","SSTP","2017-05-17 15:52:00","2017-05-17 16:00:00","8"
"vsrv8","SSTP","2017-05-17 15:52:00","2017-05-17 16:01:00","9"
"vsrv8","PPTP","2017-05-17 14:28:00","2017-05-17 16:01:00","93"
"vsrv16","SSTP","2017-05-17 15:31:00","2017-05-17 16:02:00","31"
"vsrv11","SSTP","2017-05-17 12:11:00","2017-05-17 16:09:00","238"
"vsrv8","PPTP","2017-05-17 14:02:00","2017-05-17 16:21:00","139"
"vsrv8","PPTP","2017-05-17 16:24:00","2017-05-17 16:25:00","1"
"vsrv17","SSTP","2017-05-17 16:40:00","2017-05-17 16:41:00","1"
"vsrv17","SSTP","2017-05-17 16:27:00","2017-05-17 16:46:00","19"
"vsrv17","PPTP","2017-05-17 16:21:00","2017-05-17 16:46:00","25"
"vsrv17","SSTP","2017-05-17 16:25:00","2017-05-17 16:47:00","22"
"vsrv16","PPTP","2017-05-17 16:15:00","2017-05-17 17:13:00","58"
"vsrv16","SSTP","2017-05-17 17:11:00","2017-05-17 17:16:00","5"
"vsrv16","SSTP","2017-05-17 16:41:00","2017-05-17 17:27:00","46"
"vsrv16","PPTP","2017-05-17 17:20:00","2017-05-17 17:27:00","7"
"vsrv16","PPTP","2017-05-17 17:01:00","2017-05-17 17:41:00","40"
"vsrv16","PPTP","2017-05-17 17:42:00","2017-05-17 17:51:00","9"
"vsrv8","SSTP","2017-05-17 16:48:00","2017-05-17 17:53:00","65"
"vsrv8","SSTP","2017-05-17 17:37:00","2017-05-17 17:57:00","20"
"vsrv16","PPTP","2017-05-17 17:26:00","2017-05-17 17:59:00","33"
"vsrv17","SSTP","2017-05-17 16:30:00","2017-05-17 18:01:00","91"
"vsrv16","SSTP","2017-05-17 17:01:00","2017-05-17 18:02:00","61"
"vsrv16","SSTP","2017-05-17 17:01:00","2017-05-17 18:04:00","63"
"vsrv16","PPTP","2017-05-17 16:54:00","2017-05-17 18:22:00","88"
"vsrv8","SSTP","2017-05-17 17:42:00","2017-05-17 18:30:00","48"
"vsrv11","PPTP","2017-05-17 18:21:00","2017-05-17 18:42:00","21"
"vsrv8","SSTP","2017-05-17 17:54:00","2017-05-17 18:44:00","50"
"vsrv16","PPTP","2017-05-17 09:58:00","2017-05-17 19:23:00","565"
"vsrv11","SOFTETHER","2017-05-17 12:15:00","2017-05-17 19:31:00","436"
"vsrv8","PPTP","2017-05-17 17:27:00","2017-05-17 20:05:00","158"
"vsrv16","PPTP","2017-05-17 19:31:00","2017-05-17 20:21:00","50"
"vsrv8","SSTP","2017-05-17 20:21:00","2017-05-17 20:24:00","3"
"vsrv8","PPTP","2017-05-17 18:46:00","2017-05-17 20:37:00","111"
"vsrv17","PPTP","2017-05-17 19:14:00","2017-05-17 20:40:00","86"
"vsrv17","PPTP","2017-05-17 19:38:00","2017-05-17 20:45:00","67"
"vsrv16","SSTP","2017-05-17 20:22:00","2017-05-17 20:49:00","27"
"vsrv17","PPTP","2017-05-17 20:52:00","2017-05-17 20:52:00","0"
"vsrv8","PPTP","2017-05-17 20:20:00","2017-05-17 20:53:00","33"
"vsrv16","SSTP","2017-05-17 20:53:00","2017-05-17 20:53:00","0"
"vsrv17","SSTP","2017-05-17 20:18:00","2017-05-17 21:00:00","42"
"vsrv17","PPTP","2017-05-17 20:47:00","2017-05-17 21:03:00","16"
"vsrv17","PPTP","2017-05-17 19:03:00","2017-05-17 21:04:00","121"
"vsrv16","SSTP","2017-05-17 21:08:00","2017-05-17 21:13:00","5"
"vsrv11","SOFTETHER","2017-05-17 21:16:00","2017-05-17 21:30:00","14"
"vsrv11","PPTP","2017-05-17 20:37:00","2017-05-17 21:32:00","55"
"vsrv16","SSTP","2017-05-17 21:11:00","2017-05-17 21:36:00","25"
"vsrv16","SSTP","2017-05-17 21:33:00","2017-05-17 21:38:00","5"
"vsrv17","PPTP","2017-05-17 20:46:00","2017-05-17 21:58:00","72"
"vsrv17","SSTP","2017-05-17 21:01:00","2017-05-17 22:24:00","83"
"vsrv17","SSTP","2017-05-17 21:07:00","2017-05-17 22:26:00","79"
"vsrv16","SSTP","2017-05-17 22:28:00","2017-05-17 22:28:00","0"
"vsrv8","SSTP","2017-05-17 21:34:00","2017-05-17 22:30:00","56"
"vsrv11","PPTP","2017-05-17 22:15:00","2017-05-17 22:36:00","21"
"vsrv17","PPTP","2017-05-17 22:40:00","2017-05-17 22:41:00","1"
"vsrv17","PPTP","2017-05-17 20:53:00","2017-05-17 22:46:00","113"
"vsrv11","SOFTETHER","2017-05-17 22:28:00","2017-05-17 22:51:00","23"
"vsrv16","PPTP","2017-05-17 22:53:00","2017-05-17 22:54:00","1"
"vsrv16","SSTP","2017-05-17 22:41:00","2017-05-17 22:57:00","16"
"vsrv17","SSTP","2017-05-17 22:59:00","2017-05-17 22:59:00","0"
"vsrv17","SSTP","2017-05-17 22:39:00","2017-05-17 22:59:00","20"
"vsrv11","PPTP","2017-05-17 22:59:00","2017-05-17 23:02:00","3"
"vsrv17","PPTP","2017-05-17 23:05:00","2017-05-17 23:05:00","0"
"vsrv16","SSTP","2017-05-17 22:39:00","2017-05-17 23:11:00","32"
"vsrv17","SSTP","2017-05-17 23:11:00","2017-05-17 23:11:00","0"
"vsrv16","SSTP","2017-05-17 22:03:00","2017-05-17 23:12:00","69"
"vsrv16","SSTP","2017-05-17 21:56:00","2017-05-17 23:19:00","83"
"vsrv8","PPTP","2017-05-17 22:51:00","2017-05-17 23:21:00","30"
"vsrv16","PPTP","2017-05-17 23:05:00","2017-05-17 23:28:00","23"
"vsrv16","PPTP","2017-05-17 22:33:00","2017-05-17 23:32:00","59"
"vsrv17","SSTP","2017-05-17 22:32:00","2017-05-17 23:39:00","67"
"vsrv8","PPTP","2017-05-17 23:17:00","2017-05-18 00:01:00","44"
"vsrv17","SSTP","2017-05-17 22:47:00","2017-05-18 00:08:00","81"
"vsrv17","SSTP","2017-05-17 23:41:00","2017-05-18 00:29:00","48"
"vsrv17","SSTP","2017-05-18 00:44:00","2017-05-18 01:00:00","16"
"vsrv17","SSTP","2017-05-17 23:48:00","2017-05-18 01:10:00","82"
"vsrv8","SSTP","2017-05-17 20:22:00","2017-05-18 01:20:00","298"
"vsrv8","SSTP","2017-05-18 01:24:00","2017-05-18 01:29:00","5"
"vsrv16","PPTP","2017-05-18 01:00:00","2017-05-18 01:31:00","31"
"vsrv16","SSTP","2017-05-17 21:03:00","2017-05-18 01:32:00","269"
"vsrv16","PPTP","2017-05-17 23:13:00","2017-05-18 01:34:00","141"
"vsrv16","PPTP","2017-05-18 00:07:00","2017-05-18 02:08:00","121"
"vsrv16","SSTP","2017-05-18 01:32:00","2017-05-18 02:10:00","38"
"vsrv8","SSTP","2017-05-18 02:17:00","2017-05-18 02:17:00","0"
"vsrv8","SSTP","2017-05-17 23:14:00","2017-05-18 02:31:00","197"
"vsrv17","SSTP","2017-05-17 22:59:00","2017-05-18 03:32:00","273"
"vsrv11","SOFTETHER","2017-05-18 08:42:00","2017-05-18 08:49:00","7"
"vsrv16","SSTP","2017-05-18 09:32:00","2017-05-18 09:34:00","2"
"vsrv11","PPTP","2017-05-18 09:06:00","2017-05-18 09:52:00","46"
"vsrv16","SSTP","2017-05-18 09:42:00","2017-05-18 10:14:00","32"
"vsrv16","PPTP","2017-05-18 09:29:00","2017-05-18 10:25:00","56"
"vsrv16","SSTP","2017-05-18 10:00:00","2017-05-18 10:30:00","30"
"vsrv17","SSTP","2017-05-18 10:35:00","2017-05-18 10:46:00","11"
"vsrv8","SSTP","2017-05-18 10:21:00","2017-05-18 11:01:00","40"
"vsrv16","SSTP","2017-05-18 10:55:00","2017-05-18 11:11:00","16"
"vsrv16","PPTP","2017-05-18 11:00:00","2017-05-18 11:11:00","11"
"vsrv11","PPTP","2017-05-18 09:36:00","2017-05-18 11:22:00","106"
"vsrv17","PPTP","2017-05-18 11:23:00","2017-05-18 11:31:00","8"
"vsrv16","SSTP","2017-05-18 11:42:00","2017-05-18 11:48:00","6"
"vsrv17","SSTP","2017-05-18 10:33:00","2017-05-18 11:48:00","75"
"vsrv8","PPTP","2017-05-18 11:36:00","2017-05-18 11:50:00","14"
"vsrv17","PPTP","2017-05-18 10:28:00","2017-05-18 11:54:00","86"
"vsrv8","SSTP","2017-05-18 11:17:00","2017-05-18 11:55:00","38"
"vsrv8","SSTP","2017-05-18 11:56:00","2017-05-18 11:56:00","0"
"vsrv8","PPTP","2017-05-18 11:57:00","2017-05-18 12:00:00","3"
"vsrv8","SSTP","2017-05-18 09:30:00","2017-05-18 12:01:00","151"
"vsrv17","PPTP","2017-05-18 10:19:00","2017-05-18 12:08:00","109"
"vsrv17","PPTP","2017-05-18 12:12:00","2017-05-18 12:12:00","0"
"vsrv8","PPTP","2017-05-18 12:13:00","2017-05-18 12:26:00","13"
"vsrv16","PPTP","2017-05-18 12:05:00","2017-05-18 12:38:00","33"
"vsrv8","SSTP","2017-05-18 11:53:00","2017-05-18 12:49:00","56"
"vsrv17","PPTP","2017-05-18 13:13:00","2017-05-18 13:14:00","1"
"vsrv11","PPTP","2017-05-18 09:54:00","2017-05-18 13:17:00","203"
"vsrv8","SSTP","2017-05-18 12:58:00","2017-05-18 13:43:00","45"
"vsrv11","SOFTETHER","2017-05-18 13:29:00","2017-05-18 13:44:00","15"
"vsrv8","SSTP","2017-05-18 12:29:00","2017-05-18 13:47:00","78"
"vsrv8","SSTP","2017-05-18 14:00:00","2017-05-18 14:01:00","1"
"vsrv16","SSTP","2017-05-18 14:01:00","2017-05-18 14:04:00","3"
"vsrv11","SOFTETHER","2017-05-18 14:12:00","2017-05-18 14:13:00","1"
"vsrv17","SSTP","2017-05-18 14:14:00","2017-05-18 14:20:00","6"
"vsrv16","SSTP","2017-05-18 14:36:00","2017-05-18 14:36:00","0"
"vsrv8","SSTP","2017-05-18 14:31:00","2017-05-18 14:36:00","5"
"vsrv17","SSTP","2017-05-18 14:36:00","2017-05-18 14:38:00","2"
"vsrv8","SSTP","2017-05-18 14:26:00","2017-05-18 14:53:00","27"
"vsrv8","SSTP","2017-05-18 14:25:00","2017-05-18 14:55:00","30"
"vsrv17","SSTP","2017-05-18 14:51:00","2017-05-18 14:59:00","8"
"vsrv8","PPTP","2017-05-18 14:20:00","2017-05-18 15:01:00","41"
"vsrv16","SSTP","2017-05-18 14:42:00","2017-05-18 15:01:00","19"
"vsrv17","SSTP","2017-05-18 15:05:00","2017-05-18 15:21:00","16"
"vsrv16","PPTP","2017-05-18 15:03:00","2017-05-18 15:36:00","33"
"vsrv16","PPTP","2017-05-18 13:44:00","2017-05-18 15:45:00","121"
"vsrv8","SSTP","2017-05-18 14:49:00","2017-05-18 15:47:00","58"
"vsrv17","PPTP","2017-05-18 15:48:00","2017-05-18 15:54:00","6"
"vsrv16","SSTP","2017-05-18 14:46:00","2017-05-18 15:55:00","69"
"vsrv17","SSTP","2017-05-18 15:04:00","2017-05-18 15:57:00","53"
"vsrv8","PPTP","2017-05-18 14:20:00","2017-05-18 15:58:00","98"
"vsrv16","SSTP","2017-05-18 15:03:00","2017-05-18 15:58:00","55"
"vsrv8","SSTP","2017-05-18 14:47:00","2017-05-18 15:58:00","71"
"vsrv16","SSTP","2017-05-18 15:54:00","2017-05-18 15:59:00","5"
"vsrv17","SSTP","2017-05-18 15:48:00","2017-05-18 16:00:00","12"
"vsrv11","SOFTETHER","2017-05-18 14:16:00","2017-05-18 16:00:00","104"
"vsrv8","SSTP","2017-05-18 14:17:00","2017-05-18 16:00:00","103"
"vsrv17","PPTP","2017-05-18 14:45:00","2017-05-18 16:01:00","76"
"vsrv16","PPTP","2017-05-18 15:48:00","2017-05-18 16:01:00","13"
"vsrv17","SSTP","2017-05-18 14:25:00","2017-05-18 16:02:00","97"
"vsrv8","SSTP","2017-05-18 14:27:00","2017-05-18 16:02:00","95"
"vsrv8","PPTP","2017-05-18 15:36:00","2017-05-18 16:02:00","26"
"vsrv8","PPTP","2017-05-18 14:48:00","2017-05-18 16:03:00","75"
"vsrv16","SSTP","2017-05-18 14:24:00","2017-05-18 16:05:00","101"
"vsrv8","PPTP","2017-05-18 15:35:00","2017-05-18 16:20:00","45"
"vsrv17","PPTP","2017-05-18 16:40:00","2017-05-18 16:45:00","5"
"vsrv16","PPTP","2017-05-18 16:44:00","2017-05-18 16:47:00","3"
"vsrv8","SSTP","2017-05-18 16:52:00","2017-05-18 16:53:00","1"
"vsrv8","SSTP","2017-05-18 16:53:00","2017-05-18 16:54:00","1"
"vsrv16","SSTP","2017-05-18 16:55:00","2017-05-18 17:06:00","11"
"vsrv11","SOFTETHER","2017-05-18 16:33:00","2017-05-18 17:12:00","39"
"vsrv17","SSTP","2017-05-18 17:30:00","2017-05-18 17:31:00","1"
"vsrv11","SOFTETHER","2017-05-18 17:16:00","2017-05-18 17:40:00","24"
"vsrv16","SSTP","2017-05-18 17:46:00","2017-05-18 17:46:00","0"
"vsrv17","SSTP","2017-05-18 12:52:00","2017-05-18 17:50:00","298"
"vsrv8","SSTP","2017-05-18 17:14:00","2017-05-18 17:53:00","39"
"vsrv8","SSTP","2017-05-18 16:37:00","2017-05-18 17:55:00","78"
"vsrv17","SSTP","2017-05-18 16:53:00","2017-05-18 17:56:00","63"
"vsrv16","SSTP","2017-05-18 17:06:00","2017-05-18 17:57:00","51"
"vsrv8","SSTP","2017-05-18 16:50:00","2017-05-18 17:57:00","67"
"vsrv17","PPTP","2017-05-18 16:13:00","2017-05-18 18:00:00","107"
"vsrv16","SSTP","2017-05-18 13:44:00","2017-05-18 18:02:00","258"
"vsrv16","SSTP","2017-05-18 13:47:00","2017-05-18 18:03:00","256"
"vsrv8","SSTP","2017-05-18 17:42:00","2017-05-18 18:03:00","21"
"vsrv17","PPTP","2017-05-18 15:47:00","2017-05-18 18:08:00","141"
"vsrv8","PPTP","2017-05-18 18:33:00","2017-05-18 18:43:00","10"
"vsrv17","PPTP","2017-05-18 18:15:00","2017-05-18 18:46:00","31"
"vsrv8","PPTP","2017-05-18 18:25:00","2017-05-18 19:02:00","37"
"vsrv11","PPTP","2017-05-18 17:53:00","2017-05-18 19:04:00","71"
"vsrv8","PPTP","2017-05-18 18:46:00","2017-05-18 19:10:00","24"
"vsrv16","PPTP","2017-05-18 11:15:00","2017-05-18 19:20:00","485"
"vsrv16","PPTP","2017-05-18 19:37:00","2017-05-18 19:38:00","1"
"vsrv8","SSTP","2017-05-18 19:45:00","2017-05-18 19:45:00","0"
"vsrv8","SSTP","2017-05-18 19:45:00","2017-05-18 19:46:00","1"
"vsrv11","PPTP","2017-05-18 19:45:00","2017-05-18 19:48:00","3"
"vsrv17","PPTP","2017-05-18 18:11:00","2017-05-18 19:50:00","99"
"vsrv8","PPTP","2017-05-18 20:02:00","2017-05-18 20:02:00","0"
"vsrv16","SSTP","2017-05-18 19:31:00","2017-05-18 20:09:00","38"
"vsrv16","SSTP","2017-05-18 20:10:00","2017-05-18 20:11:00","1"
"vsrv11","PPTP","2017-05-18 19:50:00","2017-05-18 20:54:00","64"
"vsrv11","PPTP","2017-05-18 20:12:00","2017-05-18 21:04:00","52"
"vsrv8","PPTP","2017-05-18 20:26:00","2017-05-18 21:11:00","45"
"vsrv17","PPTP","2017-05-18 21:11:00","2017-05-18 21:11:00","0"
"vsrv17","SSTP","2017-05-18 19:52:00","2017-05-18 21:20:00","88"
"vsrv16","PPTP","2017-05-18 20:00:00","2017-05-18 21:27:00","87"
"vsrv8","SSTP","2017-05-18 21:26:00","2017-05-18 21:27:00","1"
"vsrv16","SSTP","2017-05-18 21:21:00","2017-05-18 21:29:00","8"
"vsrv16","SSTP","2017-05-18 19:52:00","2017-05-18 21:30:00","98"
"vsrv8","SSTP","2017-05-18 20:11:00","2017-05-18 21:31:00","80"
"vsrv16","SSTP","2017-05-18 21:29:00","2017-05-18 21:35:00","6"
"vsrv17","SSTP","2017-05-18 21:35:00","2017-05-18 21:38:00","3"
"vsrv8","SSTP","2017-05-18 21:15:00","2017-05-18 21:38:00","23"
"vsrv16","PPTP","2017-05-18 21:38:00","2017-05-18 21:38:00","0"
"vsrv8","SSTP","2017-05-18 21:41:00","2017-05-18 21:42:00","1"
"vsrv16","PPTP","2017-05-18 20:03:00","2017-05-18 21:43:00","100"
"vsrv8","SSTP","2017-05-18 21:42:00","2017-05-18 21:49:00","7"
"vsrv17","SSTP","2017-05-18 21:50:00","2017-05-18 21:51:00","1"
"vsrv16","PPTP","2017-05-18 21:40:00","2017-05-18 21:52:00","12"
"vsrv16","SSTP","2017-05-18 21:51:00","2017-05-18 21:53:00","2"
"vsrv16","SSTP","2017-05-18 21:54:00","2017-05-18 21:55:00","1"
"vsrv8","PPTP","2017-05-18 21:57:00","2017-05-18 21:57:00","0"
"vsrv16","PPTP","2017-05-18 21:58:00","2017-05-18 21:58:00","0"
"vsrv8","PPTP","2017-05-18 21:47:00","2017-05-18 22:12:00","25"
"vsrv16","PPTP","2017-05-18 22:12:00","2017-05-18 22:16:00","4"
"vsrv17","PPTP","2017-05-18 21:57:00","2017-05-18 22:17:00","20"
"vsrv16","PPTP","2017-05-18 22:17:00","2017-05-18 22:18:00","1"
"vsrv16","PPTP","2017-05-18 22:23:00","2017-05-18 22:24:00","1"
"vsrv17","SSTP","2017-05-18 22:18:00","2017-05-18 22:25:00","7"
"vsrv16","PPTP","2017-05-18 22:07:00","2017-05-18 22:30:00","23"
"vsrv8","PPTP","2017-05-18 22:26:00","2017-05-18 22:31:00","5"
"vsrv8","PPTP","2017-05-18 22:31:00","2017-05-18 22:33:00","2"
"vsrv16","PPTP","2017-05-18 22:34:00","2017-05-18 22:35:00","1"
"vsrv16","PPTP","2017-05-18 22:31:00","2017-05-18 22:35:00","4"
"vsrv8","PPTP","2017-05-18 22:36:00","2017-05-18 22:36:00","0"
"vsrv16","SSTP","2017-05-18 22:38:00","2017-05-18 22:38:00","0"
"vsrv8","PPTP","2017-05-18 21:54:00","2017-05-18 22:38:00","44"
"vsrv17","PPTP","2017-05-18 22:16:00","2017-05-18 22:40:00","24"
"vsrv8","PPTP","2017-05-18 22:32:00","2017-05-18 22:42:00","10"
"vsrv17","PPTP","2017-05-18 22:42:00","2017-05-18 22:43:00","1"
"vsrv17","PPTP","2017-05-18 22:43:00","2017-05-18 22:44:00","1"
"vsrv16","PPTP","2017-05-18 22:44:00","2017-05-18 22:44:00","0"
"vsrv8","SSTP","2017-05-18 22:45:00","2017-05-18 22:47:00","2"
"vsrv16","SSTP","2017-05-18 22:47:00","2017-05-18 22:50:00","3"
"vsrv16","PPTP","2017-05-18 22:46:00","2017-05-18 22:51:00","5"
"vsrv16","SSTP","2017-05-18 22:40:00","2017-05-18 22:52:00","12"
"vsrv16","PPTP","2017-05-18 22:08:00","2017-05-18 22:55:00","47"
"vsrv17","PPTP","2017-05-18 22:55:00","2017-05-18 22:55:00","0"
"vsrv17","PPTP","2017-05-18 22:56:00","2017-05-18 22:56:00","0"
"vsrv17","SSTP","2017-05-18 22:52:00","2017-05-18 22:57:00","5"
"vsrv16","PPTP","2017-05-18 21:46:00","2017-05-18 22:59:00","73"
"vsrv8","PPTP","2017-05-18 22:06:00","2017-05-18 23:04:00","58"
"vsrv17","PPTP","2017-05-18 23:04:00","2017-05-18 23:04:00","0"
"vsrv16","PPTP","2017-05-18 22:25:00","2017-05-18 23:17:00","52"
"vsrv17","PPTP","2017-05-18 23:30:00","2017-05-18 23:36:00","6"
"vsrv17","PPTP","2017-05-18 23:41:00","2017-05-18 23:41:00","0"
"vsrv11","PPTP","2017-05-18 23:17:00","2017-05-18 23:44:00","27"
"vsrv16","PPTP","2017-05-18 23:47:00","2017-05-18 23:47:00","0"
"vsrv17","SSTP","2017-05-18 22:04:00","2017-05-19 00:37:00","153"
"vsrv17","SSTP","2017-05-19 00:16:00","2017-05-19 01:21:00","65"
"vsrv17","PPTP","2017-05-18 23:56:00","2017-05-19 01:44:00","108"
"vsrv8","PPTP","2017-05-19 02:40:00","2017-05-19 03:08:00","28"
"vsrv8","SSTP","2017-05-19 03:58:00","2017-05-19 04:09:00","11"
"vsrv17","PPTP","2017-05-19 00:50:00","2017-05-19 04:19:00","209"
"vsrv16","SSTP","2017-05-19 03:58:00","2017-05-19 04:43:00","45"
"vsrv8","PPTP","2017-05-19 03:53:00","2017-05-19 04:58:00","65"
"vsrv16","PPTP","2017-05-19 04:21:00","2017-05-19 05:55:00","94"
"vsrv11","OPENVPN_L2","2017-05-19 09:08:00","2017-05-19 09:11:00","3"
