Servidor, Protocolo, Data_Hora_Ini, Data_Hora_End, Duracao
"vsrv16","SSTP","2017-01-06 16:51:00","2017-01-06 17:09:00",18
"vsrv17","PPTP","2017-01-06 15:03:00","2017-01-06 17:11:00",128
"vsrv16","SSTP","2017-01-06 15:57:00","2017-01-06 17:12:00",75
"vsrv8","SSTP","2017-01-06 17:13:00","2017-01-06 17:13:00",0
"vsrv16","SSTP","2017-01-06 17:05:00","2017-01-06 17:13:00",8
"vsrv8","SSTP","2017-01-06 17:13:00","2017-01-06 17:13:00",0
"vsrv8","SSTP","2017-01-06 17:13:00","2017-01-06 17:13:00",0
"vsrv17","PPTP","2017-01-06 16:50:00","2017-01-06 17:14:00",24
"vsrv16","SSTP","2017-01-06 17:08:00","2017-01-06 17:23:00",15
"vsrv8","SSTP","2017-01-06 15:35:00","2017-01-06 17:25:00",110
"vsrv16","SSTP","2017-01-06 12:10:00","2017-01-06 17:25:00",315
"vsrv17","PPTP","2017-01-06 16:15:00","2017-01-06 17:26:00",71
"vsrv17","PPTP","2017-01-06 15:09:00","2017-01-06 17:29:00",140
"vsrv16","SSTP","2017-01-06 14:48:00","2017-01-06 17:29:00",161
"vsrv16","PPTP","2017-01-06 16:00:00","2017-01-06 17:30:00",90
"vsrv8","PPTP","2017-01-06 16:29:00","2017-01-06 17:31:00",62
"vsrv8","SSTP","2017-01-06 17:29:00","2017-01-06 17:32:00",3
"vsrv8","SSTP","2017-01-06 17:25:00","2017-01-06 17:32:00",7
"vsrv8","SSTP","2017-01-06 15:29:00","2017-01-06 17:33:00",124
"vsrv8","SSTP","2017-01-06 14:17:00","2017-01-06 17:33:00",196
"vsrv16","PPTP","2017-01-06 15:28:00","2017-01-06 17:33:00",125
"vsrv16","SSTP","2017-01-06 17:12:00","2017-01-06 17:34:00",22
"vsrv17","SSTP","2017-01-06 17:14:00","2017-01-06 17:34:00",20
"vsrv17","PPTP","2017-01-06 16:35:00","2017-01-06 17:34:00",59
"vsrv16","SSTP","2017-01-06 17:05:00","2017-01-06 17:35:00",30
"vsrv17","PPTP","2017-01-06 17:36:00","2017-01-06 17:38:00",2
"vsrv16","SSTP","2017-01-06 15:48:00","2017-01-06 17:38:00",110
"vsrv17","SSTP","2017-01-06 16:57:00","2017-01-06 17:40:00",43
"vsrv8","SSTP","2017-01-06 17:16:00","2017-01-06 17:41:00",25
"vsrv17","PPTP","2017-01-06 17:39:00","2017-01-06 17:42:00",3
"vsrv16","OPENVPN_L2","2017-01-06 17:42:00","2017-01-06 17:48:00",6
"vsrv8","SSTP","2017-01-06 16:15:00","2017-01-06 17:49:00",94
"vsrv8","SSTP","2017-01-06 17:50:00","2017-01-06 17:51:00",1
"vsrv8","SSTP","2017-01-06 16:48:00","2017-01-06 17:52:00",64
"vsrv17","SSTP","2017-01-06 17:37:00","2017-01-06 17:53:00",16
"vsrv16","OPENVPN_L2","2017-01-06 17:49:00","2017-01-06 17:55:00",6
"vsrv8","SSTP","2017-01-06 17:04:00","2017-01-06 17:57:00",53
"vsrv17","SSTP","2017-01-06 17:51:00","2017-01-06 17:58:00",7
"vsrv16","PPTP","2017-01-06 17:45:00","2017-01-06 18:00:00",15
"vsrv16","PPTP","2017-01-06 15:50:00","2017-01-06 18:00:00",130
"vsrv16","PPTP","2017-01-06 17:09:00","2017-01-06 18:03:00",54
"vsrv8","SSTP","2017-01-06 18:05:00","2017-01-06 18:08:00",3
"vsrv16","SSTP","2017-01-06 14:38:00","2017-01-06 18:08:00",210
"vsrv17","SSTP","2017-01-06 16:50:00","2017-01-06 18:10:00",80
"vsrv8","SSTP","2017-01-06 15:28:00","2017-01-06 18:11:00",163
"vsrv16","SSTP","2017-01-06 17:21:00","2017-01-06 18:13:00",52
"vsrv8","PPTP","2017-01-06 15:51:00","2017-01-06 18:14:00",143
"vsrv8","SSTP","2017-01-06 18:11:00","2017-01-06 18:17:00",6
"vsrv8","SSTP","2017-01-06 18:15:00","2017-01-06 18:18:00",3
"vsrv17","SSTP","2017-01-06 17:04:00","2017-01-06 18:19:00",75
"vsrv17","PPTP","2017-01-06 15:30:00","2017-01-06 18:23:00",173
"vsrv16","PPTP","2017-01-06 16:48:00","2017-01-06 18:25:00",97
"vsrv8","PPTP","2017-01-06 15:39:00","2017-01-06 18:25:00",166
"vsrv17","SSTP","2017-01-06 17:19:00","2017-01-06 18:29:00",70
"vsrv16","SSTP","2017-01-06 18:19:00","2017-01-06 18:31:00",12
"vsrv16","SSTP","2017-01-06 15:09:00","2017-01-06 18:33:00",204
"vsrv17","PPTP","2017-01-06 18:22:00","2017-01-06 18:35:00",13
"vsrv8","SSTP","2017-01-06 17:12:00","2017-01-06 18:37:00",85
"vsrv16","SSTP","2017-01-06 18:24:00","2017-01-06 18:38:00",14
"vsrv16","PPTP","2017-01-06 18:37:00","2017-01-06 18:39:00",2
"vsrv17","PPTP","2017-01-06 18:16:00","2017-01-06 18:43:00",27
"vsrv17","PPTP","2017-01-06 18:21:00","2017-01-06 18:47:00",26
"vsrv17","SSTP","2017-01-06 17:58:00","2017-01-06 18:48:00",50
"vsrv11","PPTP","2017-01-06 16:09:00","2017-01-06 18:51:00",162
"vsrv16","PPTP","2017-01-06 18:00:00","2017-01-06 18:51:00",51
"vsrv8","SSTP","2017-01-06 17:41:00","2017-01-06 18:51:00",70
"vsrv16","SSTP","2017-01-06 16:57:00","2017-01-06 18:53:00",116
"vsrv17","PPTP","2017-01-06 13:50:00","2017-01-06 18:55:00",305
"vsrv8","PPTP","2017-01-06 15:22:00","2017-01-06 18:55:00",213
"vsrv16","PPTP","2017-01-06 16:34:00","2017-01-06 18:57:00",143
"vsrv17","PPTP","2017-01-06 18:59:00","2017-01-06 19:00:00",1
"vsrv17","PPTP","2017-01-06 18:08:00","2017-01-06 19:00:00",52
"vsrv17","SSTP","2017-01-06 18:46:00","2017-01-06 19:02:00",16
"vsrv11","PPTP","2017-01-06 17:56:00","2017-01-06 19:03:00",67
"vsrv8","OPENVPN_L2","2017-01-06 18:08:00","2017-01-06 19:04:00",56
"vsrv8","SSTP","2017-01-06 18:51:00","2017-01-06 19:05:00",14
"vsrv17","PPTP","2017-01-06 13:46:00","2017-01-06 19:07:00",321
"vsrv17","PPTP","2017-01-06 13:46:00","2017-01-06 19:08:00",322
"vsrv16","SSTP","2017-01-06 19:08:00","2017-01-06 19:19:00",11
"vsrv16","SSTP","2017-01-06 18:30:00","2017-01-06 19:19:00",49
"vsrv16","PPTP","2017-01-06 19:02:00","2017-01-06 19:19:00",17
"vsrv8","SSTP","2017-01-06 18:50:00","2017-01-06 19:21:00",31
"vsrv17","PPTP","2017-01-06 18:11:00","2017-01-06 19:22:00",71
"vsrv16","PPTP","2017-01-06 17:12:00","2017-01-06 19:24:00",132
"vsrv17","PPTP","2017-01-06 15:17:00","2017-01-06 19:26:00",249
"vsrv8","OPENVPN_L2","2017-01-06 19:08:00","2017-01-06 19:26:00",18
"vsrv16","SSTP","2017-01-06 19:16:00","2017-01-06 19:27:00",11
"vsrv16","PPTP","2017-01-06 17:41:00","2017-01-06 19:30:00",109
"vsrv17","PPTP","2017-01-06 19:11:00","2017-01-06 19:31:00",20
"vsrv8","PPTP","2017-01-06 15:06:00","2017-01-06 19:33:00",267
"vsrv11","SOFTETHER","2017-01-06 16:13:00","2017-01-06 19:36:00",203
"vsrv16","PPTP","2017-01-06 11:09:00","2017-01-06 19:37:00",508
"vsrv11","SOFTETHER","2017-01-06 13:21:00","2017-01-06 19:39:00",378
"vsrv17","PPTP","2017-01-06 19:01:00","2017-01-06 19:40:00",39
"vsrv8","SSTP","2017-01-06 18:17:00","2017-01-06 19:42:00",85
"vsrv17","SSTP","2017-01-06 18:42:00","2017-01-06 19:45:00",63
"vsrv8","PPTP","2017-01-06 18:14:00","2017-01-06 19:48:00",94
"vsrv16","SSTP","2017-01-06 19:30:00","2017-01-06 19:49:00",19
"vsrv8","PPTP","2017-01-06 19:36:00","2017-01-06 19:49:00",13
"vsrv8","PPTP","2017-01-06 17:00:00","2017-01-06 19:51:00",171
"vsrv17","SSTP","2017-01-06 18:56:00","2017-01-06 19:52:00",56
"vsrv17","PPTP","2017-01-06 19:34:00","2017-01-06 19:55:00",21
"vsrv16","PPTP","2017-01-06 13:41:00","2017-01-06 19:57:00",376
"vsrv11","PPTP","2017-01-06 18:55:00","2017-01-06 19:59:00",64
"vsrv8","PPTP","2017-01-06 18:08:00","2017-01-06 19:59:00",111
"vsrv17","PPTP","2017-01-06 17:19:00","2017-01-06 19:59:00",160
"vsrv16","SSTP","2017-01-06 19:15:00","2017-01-06 20:02:00",47
"vsrv8","PPTP","2017-01-06 18:02:00","2017-01-06 20:06:00",124
"vsrv8","PPTP","2017-01-06 19:53:00","2017-01-06 20:12:00",19
"vsrv16","SSTP","2017-01-06 20:04:00","2017-01-06 20:13:00",9
"vsrv16","PPTP","2017-01-06 19:38:00","2017-01-06 20:15:00",37
"vsrv17","PPTP","2017-01-06 20:06:00","2017-01-06 20:16:00",10
"vsrv8","OPENVPN_L2","2017-01-06 19:32:00","2017-01-06 20:17:00",45
"vsrv17","PPTP","2017-01-06 19:47:00","2017-01-06 20:18:00",31
"vsrv16","PPTP","2017-01-06 19:51:00","2017-01-06 20:19:00",28
"vsrv17","PPTP","2017-01-06 19:50:00","2017-01-06 20:20:00",30
"vsrv8","PPTP","2017-01-06 19:28:00","2017-01-06 20:28:00",60
"vsrv8","SSTP","2017-01-06 18:06:00","2017-01-06 20:29:00",143
"vsrv17","SSTP","2017-01-06 15:06:00","2017-01-06 20:30:00",324
"vsrv8","PPTP","2017-01-06 16:30:00","2017-01-06 20:30:00",240
"vsrv8","PPTP","2017-01-06 20:34:00","2017-01-06 20:42:00",8
"vsrv8","OPENVPN_L2","2017-01-06 20:32:00","2017-01-06 20:52:00",20
"vsrv16","SSTP","2017-01-06 20:46:00","2017-01-06 20:52:00",6
"vsrv16","PPTP","2017-01-06 19:56:00","2017-01-06 20:52:00",56
"vsrv16","SSTP","2017-01-06 20:44:00","2017-01-06 20:55:00",11
"vsrv17","PPTP","2017-01-06 19:09:00","2017-01-06 20:57:00",108
"vsrv11","PPTP","2017-01-06 20:57:00","2017-01-06 20:58:00",1
"vsrv17","SSTP","2017-01-06 20:07:00","2017-01-06 21:02:00",55
"vsrv16","PPTP","2017-01-06 17:46:00","2017-01-06 21:05:00",199
"vsrv16","PPTP","2017-01-06 20:10:00","2017-01-06 21:05:00",55
"vsrv16","PPTP","2017-01-06 19:09:00","2017-01-06 21:06:00",117
"vsrv16","PPTP","2017-01-06 21:04:00","2017-01-06 21:07:00",3
"vsrv16","PPTP","2017-01-06 18:31:00","2017-01-06 21:07:00",156
"vsrv16","PPTP","2017-01-06 19:28:00","2017-01-06 21:09:00",101
"vsrv8","SSTP","2017-01-06 20:49:00","2017-01-06 21:09:00",20
"vsrv16","PPTP","2017-01-06 18:33:00","2017-01-06 21:13:00",160
"vsrv17","SSTP","2017-01-06 20:38:00","2017-01-06 21:15:00",37
"vsrv8","PPTP","2017-01-06 21:06:00","2017-01-06 21:20:00",14
"vsrv17","SSTP","2017-01-06 21:15:00","2017-01-06 21:20:00",5
"vsrv16","OPENVPN_L2","2017-01-06 20:37:00","2017-01-06 21:21:00",44
"vsrv16","PPTP","2017-01-06 21:21:00","2017-01-06 21:23:00",2
"vsrv17","SSTP","2017-01-06 20:12:00","2017-01-06 21:24:00",72
"vsrv17","PPTP","2017-01-06 21:07:00","2017-01-06 21:25:00",18
"vsrv8","SSTP","2017-01-06 21:13:00","2017-01-06 21:25:00",12
"vsrv8","PPTP","2017-01-06 17:57:00","2017-01-06 21:26:00",209
"vsrv8","SSTP","2017-01-06 18:57:00","2017-01-06 21:28:00",151
"vsrv16","PPTP","2017-01-06 20:09:00","2017-01-06 21:30:00",81
"vsrv17","PPTP","2017-01-06 21:32:00","2017-01-06 21:38:00",6
"vsrv17","PPTP","2017-01-06 21:14:00","2017-01-06 21:46:00",32
"vsrv8","SSTP","2017-01-05 20:29:00","2017-01-06 21:48:00",1519
"vsrv8","PPTP","2017-01-06 20:27:00","2017-01-06 21:50:00",83
"vsrv17","PPTP","2017-01-06 12:00:00","2017-01-06 21:52:00",592
"vsrv8","SSTP","2017-01-06 21:23:00","2017-01-06 21:53:00",30
"vsrv8","PPTP","2017-01-06 21:50:00","2017-01-06 21:55:00",5
"vsrv8","PPTP","2017-01-06 21:24:00","2017-01-06 21:56:00",32
"vsrv8","PPTP","2017-01-06 21:56:00","2017-01-06 21:58:00",2
"vsrv8","PPTP","2017-01-06 21:58:00","2017-01-06 21:59:00",1
"vsrv17","PPTP","2017-01-06 20:41:00","2017-01-06 21:59:00",78
"vsrv16","OPENVPN_L2","2017-01-06 21:22:00","2017-01-06 21:59:00",37
"vsrv8","PPTP","2017-01-06 21:59:00","2017-01-06 22:01:00",2
"vsrv8","OPENVPN_L2","2017-01-06 22:00:00","2017-01-06 22:04:00",4
"vsrv17","PPTP","2017-01-06 22:10:00","2017-01-06 22:13:00",3
"vsrv17","PPTP","2017-01-06 22:19:00","2017-01-06 22:23:00",4
"vsrv17","PPTP","2017-01-06 22:20:00","2017-01-06 22:32:00",12
"vsrv17","SSTP","2017-01-06 21:24:00","2017-01-06 22:41:00",77
"vsrv8","SSTP","2017-01-06 22:43:00","2017-01-06 22:54:00",11
"vsrv8","SSTP","2017-01-06 22:37:00","2017-01-06 23:01:00",24
"vsrv16","PPTP","2017-01-06 21:45:00","2017-01-06 23:07:00",82
"vsrv17","SSTP","2017-01-06 22:18:00","2017-01-06 23:11:00",53
"vsrv8","SSTP","2017-01-06 23:02:00","2017-01-06 23:19:00",17
"vsrv17","SSTP","2017-01-06 21:24:00","2017-01-06 23:22:00",118
"vsrv8","SSTP","2017-01-06 23:22:00","2017-01-06 23:22:00",0
"vsrv8","PPTP","2017-01-06 20:17:00","2017-01-06 23:23:00",186
"vsrv16","PPTP","2017-01-06 19:42:00","2017-01-06 23:24:00",222
"vsrv16","SSTP","2017-01-06 20:15:00","2017-01-06 23:25:00",190
"vsrv16","PPTP","2017-01-06 23:23:00","2017-01-06 23:26:00",3
"vsrv16","PPTP","2017-01-06 22:32:00","2017-01-06 23:28:00",56
"vsrv8","SSTP","2017-01-06 23:19:00","2017-01-06 23:28:00",9
"vsrv8","PPTP","2017-01-06 20:06:00","2017-01-06 23:32:00",206
"vsrv16","PPTP","2017-01-06 23:27:00","2017-01-06 23:33:00",6
"vsrv16","PPTP","2017-01-06 23:22:00","2017-01-06 23:36:00",14
"vsrv8","PPTP","2017-01-06 22:30:00","2017-01-06 23:37:00",67
"vsrv17","PPTP","2017-01-06 23:37:00","2017-01-06 23:38:00",1
"vsrv8","SSTP","2017-01-06 22:44:00","2017-01-06 23:38:00",54
"vsrv17","PPTP","2017-01-06 23:39:00","2017-01-06 23:41:00",2
"vsrv16","PPTP","2017-01-06 22:46:00","2017-01-06 23:42:00",56
"vsrv8","SSTP","2017-01-06 23:31:00","2017-01-06 23:42:00",11
"vsrv8","SSTP","2017-01-06 19:05:00","2017-01-06 23:43:00",278
"vsrv17","SSTP","2017-01-06 23:02:00","2017-01-06 23:43:00",41
"vsrv8","PPTP","2017-01-06 23:43:00","2017-01-06 23:44:00",1
"vsrv17","PPTP","2017-01-06 23:46:00","2017-01-06 23:47:00",1
"vsrv17","SSTP","2017-01-06 22:15:00","2017-01-06 23:47:00",92
"vsrv8","SSTP","2017-01-06 23:42:00","2017-01-06 23:49:00",7
"vsrv17","PPTP","2017-01-06 22:35:00","2017-01-06 23:51:00",76
"vsrv16","SSTP","2017-01-06 18:35:00","2017-01-06 23:56:00",321
"vsrv17","SSTP","2017-01-06 23:01:00","2017-01-06 23:58:00",57
"vsrv8","PPTP","2017-01-06 23:57:00","2017-01-07 00:02:00",5
"vsrv11","PPTP","2017-01-06 23:56:00","2017-01-07 00:03:00",7
"vsrv16","SSTP","2017-01-06 23:42:00","2017-01-07 00:03:00",21
"vsrv8","PPTP","2017-01-06 22:59:00","2017-01-07 00:06:00",67
"vsrv17","PPTP","2017-01-06 22:48:00","2017-01-07 00:07:00",79
"vsrv17","PPTP","2017-01-06 21:42:00","2017-01-07 00:07:00",145
"vsrv17","PPTP","2017-01-06 21:13:00","2017-01-07 00:10:00",177
"vsrv17","SSTP","2017-01-06 22:24:00","2017-01-07 00:15:00",111
"vsrv17","PPTP","2017-01-06 16:16:00","2017-01-07 00:18:00",482
"vsrv17","SSTP","2017-01-06 22:10:00","2017-01-07 00:19:00",129
"vsrv8","PPTP","2017-01-07 00:07:00","2017-01-07 00:20:00",13
"vsrv8","PPTP","2017-01-07 00:21:00","2017-01-07 00:23:00",2
"vsrv16","PPTP","2017-01-06 23:04:00","2017-01-07 00:23:00",79
"vsrv16","PPTP","2017-01-07 00:25:00","2017-01-07 00:25:00",0
"vsrv11","SOFTETHER","2017-01-07 00:16:00","2017-01-07 00:27:00",11
"vsrv17","PPTP","2017-01-07 00:19:00","2017-01-07 00:28:00",9
"vsrv8","SSTP","2017-01-07 00:20:00","2017-01-07 00:31:00",11
"vsrv8","PPTP","2017-01-07 00:18:00","2017-01-07 00:32:00",14
"vsrv8","PPTP","2017-01-07 00:29:00","2017-01-07 00:50:00",21
"vsrv8","PPTP","2017-01-06 20:19:00","2017-01-07 00:58:00",279
"vsrv8","SSTP","2017-01-06 20:55:00","2017-01-07 01:03:00",248
"vsrv17","SSTP","2017-01-06 23:52:00","2017-01-07 01:07:00",75
"vsrv16","PPTP","2017-01-07 00:52:00","2017-01-07 01:07:00",15
"vsrv16","SSTP","2017-01-07 00:11:00","2017-01-07 01:09:00",58
"vsrv16","PPTP","2017-01-06 22:00:00","2017-01-07 01:23:00",203
"vsrv8","PPTP","2017-01-06 21:23:00","2017-01-07 01:28:00",245
"vsrv16","PPTP","2017-01-07 01:31:00","2017-01-07 01:32:00",1
"vsrv16","SSTP","2017-01-07 01:34:00","2017-01-07 01:34:00",0
"vsrv16","PPTP","2017-01-07 01:05:00","2017-01-07 01:35:00",30
"vsrv17","SSTP","2017-01-07 01:04:00","2017-01-07 01:43:00",39
"vsrv16","SSTP","2017-01-07 01:30:00","2017-01-07 01:45:00",15
"vsrv8","SSTP","2017-01-06 23:34:00","2017-01-07 01:51:00",137
"vsrv16","SSTP","2017-01-07 00:53:00","2017-01-07 01:53:00",60
"vsrv17","PPTP","2017-01-07 01:44:00","2017-01-07 01:57:00",13
"vsrv16","SSTP","2017-01-06 19:43:00","2017-01-07 01:58:00",375
"vsrv8","SSTP","2017-01-07 00:54:00","2017-01-07 02:02:00",68
"vsrv17","SSTP","2017-01-06 22:47:00","2017-01-07 02:14:00",207
"vsrv16","SSTP","2017-01-06 19:43:00","2017-01-07 02:22:00",399
"vsrv16","SSTP","2017-01-07 01:34:00","2017-01-07 02:37:00",63
"vsrv8","SSTP","2017-01-06 16:31:00","2017-01-07 02:39:00",608
"vsrv16","PPTP","2017-01-06 21:22:00","2017-01-07 02:40:00",318
"vsrv8","PPTP","2017-01-06 23:55:00","2017-01-07 02:48:00",173
"vsrv8","PPTP","2017-01-07 02:36:00","2017-01-07 02:49:00",13
"vsrv17","PPTP","2017-01-07 02:52:00","2017-01-07 02:53:00",1
"vsrv16","SSTP","2017-01-07 02:41:00","2017-01-07 03:02:00",21
"vsrv16","SSTP","2017-01-06 22:29:00","2017-01-07 03:12:00",283
"vsrv16","PPTP","2017-01-06 22:34:00","2017-01-07 03:21:00",287
"vsrv17","OPENVPN_L2","2017-01-07 03:23:00","2017-01-07 03:29:00",6
"vsrv17","SSTP","2017-01-07 01:21:00","2017-01-07 03:29:00",128
"vsrv16","PPTP","2017-01-06 21:46:00","2017-01-07 03:34:00",348
"vsrv8","PPTP","2017-01-07 01:15:00","2017-01-07 03:46:00",151
"vsrv16","SSTP","2017-01-07 03:44:00","2017-01-07 03:50:00",6
"vsrv17","OPENVPN_L2","2017-01-07 03:43:00","2017-01-07 03:51:00",8
"vsrv16","SSTP","2017-01-07 03:03:00","2017-01-07 03:54:00",51
"vsrv17","PPTP","2017-01-07 04:03:00","2017-01-07 04:04:00",1
"vsrv16","PPTP","2017-01-07 00:52:00","2017-01-07 04:46:00",234
"vsrv17","PPTP","2017-01-06 21:08:00","2017-01-07 04:54:00",466
"vsrv8","PPTP","2017-01-06 16:01:00","2017-01-07 05:15:00",794
"vsrv8","PPTP","2017-01-07 07:05:00","2017-01-07 07:06:00",1
"vsrv17","PPTP","2017-01-07 07:17:00","2017-01-07 07:38:00",21
"vsrv17","SSTP","2017-01-06 19:37:00","2017-01-07 08:15:00",758
"vsrv11","SOFTETHER","2017-01-07 09:25:00","2017-01-07 09:34:00",9
"vsrv17","PPTP","2017-01-07 08:45:00","2017-01-07 09:37:00",52
"vsrv16","SSTP","2017-01-07 10:24:00","2017-01-07 10:24:00",0
"vsrv8","PPTP","2017-01-07 10:27:00","2017-01-07 10:29:00",2
"vsrv17","SSTP","2017-01-07 08:38:00","2017-01-07 10:35:00",117
"vsrv17","PPTP","2017-01-07 10:59:00","2017-01-07 11:13:00",14
"vsrv8","SSTP","2017-01-07 11:14:00","2017-01-07 11:23:00",9
"vsrv16","PPTP","2017-01-07 11:38:00","2017-01-07 11:40:00",2
"vsrv16","SSTP","2017-01-07 11:27:00","2017-01-07 11:44:00",17
"vsrv8","SSTP","2017-01-07 11:23:00","2017-01-07 11:44:00",21
"vsrv16","OPENVPN_L2","2017-01-07 11:12:00","2017-01-07 11:44:00",32
"vsrv8","SSTP","2017-01-07 10:18:00","2017-01-07 12:00:00",102
"vsrv8","SSTP","2017-01-07 11:45:00","2017-01-07 12:14:00",29
"vsrv17","SSTP","2017-01-07 10:41:00","2017-01-07 12:17:00",96
"vsrv17","PPTP","2017-01-07 09:42:00","2017-01-07 12:21:00",159
"vsrv8","SSTP","2017-01-07 10:24:00","2017-01-07 12:22:00",118
"vsrv16","SSTP","2017-01-07 12:16:00","2017-01-07 12:24:00",8
"vsrv16","SSTP","2017-01-07 12:22:00","2017-01-07 12:26:00",4
"vsrv17","SSTP","2017-01-07 12:22:00","2017-01-07 12:27:00",5
"vsrv8","SSTP","2017-01-07 10:33:00","2017-01-07 12:31:00",118
"vsrv17","PPTP","2017-01-07 11:48:00","2017-01-07 12:32:00",44
"vsrv16","PPTP","2017-01-07 12:43:00","2017-01-07 12:45:00",2
"vsrv8","PPTP","2017-01-07 12:45:00","2017-01-07 13:00:00",15
"vsrv8","SSTP","2017-01-07 13:02:00","2017-01-07 13:10:00",8
"vsrv17","PPTP","2017-01-07 09:59:00","2017-01-07 13:11:00",192
"vsrv16","SSTP","2017-01-07 13:21:00","2017-01-07 13:22:00",1
"vsrv8","PPTP","2017-01-07 12:52:00","2017-01-07 13:27:00",35
"vsrv16","SSTP","2017-01-07 11:07:00","2017-01-07 13:34:00",147
"vsrv16","OPENVPN_L2","2017-01-07 11:45:00","2017-01-07 13:36:00",111
"vsrv17","SSTP","2017-01-07 11:56:00","2017-01-07 13:39:00",103
"vsrv8","SSTP","2017-01-07 12:57:00","2017-01-07 13:47:00",50
"vsrv16","SSTP","2017-01-07 13:37:00","2017-01-07 13:49:00",12
"vsrv8","PPTP","2017-01-07 11:47:00","2017-01-07 13:51:00",124
"vsrv8","OPENVPN_L2","2017-01-07 13:49:00","2017-01-07 13:52:00",3
"vsrv16","SSTP","2017-01-07 13:47:00","2017-01-07 13:57:00",10
"vsrv17","SSTP","2017-01-07 13:53:00","2017-01-07 14:09:00",16
"vsrv16","PPTP","2017-01-07 13:16:00","2017-01-07 14:15:00",59
"vsrv16","SSTP","2017-01-07 13:51:00","2017-01-07 14:19:00",28
"vsrv16","SSTP","2017-01-07 13:55:00","2017-01-07 14:20:00",25
"vsrv8","PPTP","2017-01-07 09:29:00","2017-01-07 14:20:00",291
"vsrv16","SSTP","2017-01-07 14:21:00","2017-01-07 14:23:00",2
"vsrv16","SSTP","2017-01-07 13:39:00","2017-01-07 14:31:00",52
"vsrv11","SOFTETHER","2017-01-07 14:30:00","2017-01-07 14:35:00",5
"vsrv16","PPTP","2017-01-07 14:35:00","2017-01-07 14:40:00",5
"vsrv8","SSTP","2017-01-07 12:34:00","2017-01-07 14:44:00",130
"vsrv16","SSTP","2017-01-07 14:31:00","2017-01-07 14:55:00",24
"vsrv16","SSTP","2017-01-07 14:58:00","2017-01-07 14:59:00",1
"vsrv8","PPTP","2017-01-07 14:10:00","2017-01-07 15:03:00",53
"vsrv8","SSTP","2017-01-07 14:03:00","2017-01-07 15:04:00",61
"vsrv16","PPTP","2017-01-07 15:06:00","2017-01-07 15:09:00",3
"vsrv16","OPENVPN_L2","2017-01-07 14:32:00","2017-01-07 15:10:00",38
"vsrv17","PPTP","2017-01-07 13:57:00","2017-01-07 15:17:00",80
"vsrv17","PPTP","2017-01-07 14:32:00","2017-01-07 15:20:00",48
"vsrv8","SSTP","2017-01-07 15:04:00","2017-01-07 15:20:00",16
"vsrv17","PPTP","2017-01-07 14:19:00","2017-01-07 15:21:00",62
"vsrv16","SSTP","2017-01-07 15:25:00","2017-01-07 15:27:00",2
"vsrv17","PPTP","2017-01-07 11:45:00","2017-01-07 15:29:00",224
"vsrv8","PPTP","2017-01-07 13:43:00","2017-01-07 15:30:00",107
"vsrv17","SSTP","2017-01-07 11:07:00","2017-01-07 15:31:00",264
"vsrv16","SSTP","2017-01-07 15:19:00","2017-01-07 15:31:00",12
"vsrv8","PPTP","2017-01-07 13:45:00","2017-01-07 15:33:00",108
"vsrv16","PPTP","2017-01-07 14:53:00","2017-01-07 15:34:00",41
"vsrv8","PPTP","2017-01-07 15:37:00","2017-01-07 15:37:00",0
"vsrv17","PPTP","2017-01-07 15:14:00","2017-01-07 15:38:00",24
"vsrv8","SSTP","2017-01-07 15:22:00","2017-01-07 15:50:00",28
"vsrv16","PPTP","2017-01-07 14:39:00","2017-01-07 15:52:00",73
"vsrv8","SSTP","2017-01-07 15:53:00","2017-01-07 15:54:00",1
"vsrv16","PPTP","2017-01-07 15:08:00","2017-01-07 15:54:00",46
"vsrv8","PPTP","2017-01-07 15:52:00","2017-01-07 15:56:00",4
"vsrv8","SSTP","2017-01-07 12:26:00","2017-01-07 15:57:00",211
"vsrv8","SSTP","2017-01-07 15:54:00","2017-01-07 15:58:00",4
"vsrv16","SSTP","2017-01-07 15:45:00","2017-01-07 16:01:00",16
"vsrv8","PPTP","2017-01-07 16:07:00","2017-01-07 16:07:00",0
"vsrv17","OPENVPN_L2","2017-01-07 14:27:00","2017-01-07 16:09:00",102
"vsrv16","SSTP","2017-01-07 16:06:00","2017-01-07 16:10:00",4
"vsrv17","SSTP","2017-01-07 16:12:00","2017-01-07 16:13:00",1
"vsrv17","SSTP","2017-01-07 16:13:00","2017-01-07 16:14:00",1
"vsrv8","SSTP","2017-01-07 12:20:00","2017-01-07 16:17:00",237
"vsrv8","SSTP","2017-01-07 15:38:00","2017-01-07 16:18:00",40
"vsrv8","PPTP","2017-01-07 15:37:00","2017-01-07 16:23:00",46
"vsrv17","PPTP","2017-01-07 16:23:00","2017-01-07 16:25:00",2
"vsrv16","SSTP","2017-01-07 15:31:00","2017-01-07 16:27:00",56
"vsrv17","PPTP","2017-01-07 14:56:00","2017-01-07 16:29:00",93
"vsrv8","SSTP","2017-01-07 16:02:00","2017-01-07 16:29:00",27
"vsrv16","SSTP","2017-01-07 15:43:00","2017-01-07 16:31:00",48
"vsrv8","SSTP","2017-01-07 16:25:00","2017-01-07 16:33:00",8
"vsrv17","SSTP","2017-01-07 16:10:00","2017-01-07 16:38:00",28
"vsrv16","PPTP","2017-01-07 16:30:00","2017-01-07 16:40:00",10
"vsrv16","SSTP","2017-01-07 16:22:00","2017-01-07 16:40:00",18
